CustomerID,Gender,Age,AnnualIncome,SpendingScore,TransactionsPerMonth,RecencyDays,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Cluster
7341,0.0,44,67791,73,26,160,True,False,False,False,False,0
7342,0.0,26,115998,23,33,211,False,False,True,False,False,1
7343,0.0,22,77235,35,26,324,False,False,False,False,False,1
7344,0.0,22,59140,22,22,274,True,False,False,False,False,0
7345,0.0,42,130738,5,3,339,False,False,True,False,False,1
7346,0.0,43,129865,60,31,181,False,False,False,True,False,2
7347,0.0,36,52076,41,14,76,False,True,False,False,False,3
7348,0.0,47,64782,29,18,160,False,True,False,False,False,3
7349,0.0,53,128875,35,34,6,True,False,False,False,False,0
7350,0.0,65,71632,98,17,166,False,False,False,False,False,1
7351,0.0,65,126894,68,12,311,False,False,False,True,False,2
7352,0.0,33,42203,45,39,282,False,False,True,False,False,1
7353,0.0,24,133475,9,33,200,False,False,False,False,False,1
7354,0.0,35,129902,51,32,74,False,True,False,False,False,3
7355,0.0,38,113392,14,21,214,False,False,False,False,True,4
7356,0.0,48,132026,69,14,226,False,False,False,False,True,4
7357,0.0,18,65642,56,2,109,False,False,False,False,False,1
7358,0.0,20,146646,91,7,115,False,True,False,False,False,3
7359,0.0,48,141430,11,15,256,False,True,False,False,False,3
7360,0.0,42,29486,30,31,86,False,False,False,False,True,4
7361,0.0,25,80595,39,28,6,False,False,False,False,True,4
7362,0.0,18,52158,98,8,292,False,False,False,True,False,2
7363,0.0,24,141588,24,7,127,False,False,True,False,False,1
7364,0.0,24,34681,80,36,267,False,False,True,False,False,1
7365,0.0,25,74790,58,10,338,False,False,False,False,True,4
7366,0.0,36,75052,30,39,34,False,False,False,False,False,1
7367,0.0,34,97237,24,30,259,False,False,False,True,False,2
7368,0.0,28,35372,67,5,241,True,False,False,False,False,0
7369,0.0,64,46611,29,21,105,False,True,False,False,False,3
7370,0.0,58,25523,42,6,115,False,True,False,False,False,3
7371,0.0,66,65793,76,16,358,False,True,False,False,False,3
7372,0.0,28,40233,62,16,248,False,False,True,False,False,1
7373,0.0,55,136465,27,24,292,False,False,False,False,True,4
7374,0.0,58,44955,29,19,209,False,False,False,True,False,2
7375,0.0,67,89299,66,19,94,False,False,False,True,False,2
7376,0.0,69,67524,57,37,30,False,False,True,False,False,1
7377,0.0,19,131795,61,33,62,False,False,False,False,True,4
7378,0.0,21,62621,29,5,243,False,False,False,False,False,1
7379,0.0,67,104978,57,9,181,False,False,True,False,False,1
7380,0.0,45,111418,73,21,107,False,False,False,False,True,4
7381,0.0,50,88001,55,7,50,False,False,False,False,False,1
7382,0.0,28,89987,44,25,223,False,False,True,False,False,1
7383,0.0,20,101597,28,21,160,False,True,False,False,False,3
7384,0.0,57,20015,37,13,120,False,False,False,False,False,1
7385,0.0,22,24410,23,21,339,False,False,True,False,False,1
7386,0.0,69,38964,77,10,265,False,False,False,False,True,4
7387,0.0,38,90671,69,24,272,False,True,False,False,False,3
7388,0.0,39,134128,96,27,350,False,False,False,False,True,4
7389,0.0,54,148462,92,33,292,True,False,False,False,False,0
7390,0.0,28,93484,58,26,267,True,False,False,False,False,0
7391,0.0,61,137280,79,36,79,False,False,True,False,False,1
7392,0.0,39,90325,88,17,233,False,False,False,False,False,1
7393,0.0,58,126564,32,21,191,False,False,False,True,False,2
7394,0.0,30,28602,85,2,85,False,False,False,False,False,1
7395,0.0,69,146003,69,15,124,False,False,True,False,False,1
7396,0.0,20,27232,36,2,74,False,False,True,False,False,1
7397,0.0,30,129355,92,7,217,False,False,False,True,False,2
7398,0.0,45,77245,32,36,352,False,True,False,False,False,3
7399,0.0,28,135606,59,32,289,False,False,False,False,True,4
7400,0.0,28,67950,60,3,49,False,False,False,True,False,2
7401,0.0,38,90371,87,3,179,False,False,False,False,True,4
7402,0.0,69,111602,80,33,178,True,False,False,False,False,0
7403,0.0,38,48381,74,25,24,True,False,False,False,False,0
7404,0.0,24,121647,93,37,277,False,False,True,False,False,1
7405,0.0,34,137174,27,36,81,False,False,False,False,False,1
7406,0.0,65,96305,99,35,147,False,False,False,False,False,1
7407,0.0,31,76025,24,19,195,False,True,False,False,False,3
7408,0.0,50,102192,87,19,66,True,False,False,False,False,0
7409,0.0,28,73706,67,33,64,False,True,False,False,False,3
7410,0.0,30,20819,36,18,32,False,False,False,False,True,4
7411,0.0,18,139980,14,27,106,False,False,True,False,False,1
7412,0.0,51,55383,68,30,153,False,False,False,False,False,1
7413,0.0,26,98684,44,31,362,True,False,False,False,False,0
7414,0.0,30,91605,48,39,307,True,False,False,False,False,0
7415,0.0,54,25640,32,3,7,False,False,False,True,False,2
7416,0.0,47,79888,84,22,113,False,False,True,False,False,1
7417,0.0,58,122288,17,10,189,False,False,True,False,False,1
7418,0.0,62,106810,93,8,281,False,False,False,True,False,2
7419,0.0,54,82244,57,34,343,True,False,False,False,False,0
7420,0.0,64,93237,39,18,254,True,False,False,False,False,0
7421,0.0,24,139879,32,12,92,False,False,False,False,False,1
7422,0.0,31,104901,68,32,204,False,False,False,False,False,1
7423,0.0,65,144770,88,2,8,False,False,True,False,False,1
7424,0.0,23,88575,2,17,242,False,False,False,False,True,4
7425,0.0,51,74087,78,12,227,False,False,False,False,True,4
7426,0.0,33,51915,42,7,281,False,False,True,False,False,1
7427,0.0,68,63642,38,15,222,False,False,True,False,False,1
7428,0.0,54,135290,55,2,228,False,True,False,False,False,3
7429,0.0,53,133375,55,27,53,False,False,False,False,True,4
7430,0.0,63,76611,34,26,281,True,False,False,False,False,0
7431,0.0,23,130433,46,25,26,False,True,False,False,False,3
7432,0.0,25,142107,43,12,8,False,True,False,False,False,3
7433,0.0,41,144312,2,17,197,False,False,False,True,False,2
7434,0.0,20,66889,36,1,147,False,False,True,False,False,1
7435,0.0,21,130958,70,31,204,False,False,False,False,False,1
7436,0.0,49,61215,36,5,224,False,True,False,False,False,3
7437,0.0,18,142380,22,28,198,False,False,True,False,False,1
7438,0.0,51,22487,69,28,247,False,True,False,False,False,3
7439,0.0,62,119662,38,8,264,False,False,False,True,False,2
7440,0.0,26,81045,54,14,187,False,False,False,False,False,1
7441,0.0,29,112594,22,6,133,False,False,True,False,False,1
7442,0.0,27,135377,75,18,333,False,False,False,False,False,1
7443,0.0,27,113644,31,37,159,False,False,False,False,False,1
7444,0.0,67,94035,53,10,118,True,False,False,False,False,0
7445,0.0,61,91667,93,35,46,False,False,False,False,False,1
7446,0.0,65,79040,59,35,132,False,False,False,False,False,1
7447,0.0,40,121470,97,17,349,False,False,False,False,False,1
7448,0.0,23,110520,86,27,32,False,False,False,False,True,4
7449,0.0,41,81295,49,24,97,True,False,False,False,False,0
7450,0.0,41,20825,27,10,78,False,False,False,False,True,4
7451,0.0,38,21191,72,17,339,False,False,False,False,False,1
7452,0.0,59,63094,57,33,308,False,False,False,False,True,4
7453,0.0,48,83490,6,33,267,False,False,True,False,False,1
7454,0.0,64,100243,46,17,265,False,False,False,True,False,2
7455,0.0,58,74799,25,18,185,False,False,False,True,False,2
7456,0.0,47,59553,98,38,184,False,False,False,True,False,2
7457,0.0,51,145974,9,7,51,False,False,False,False,True,4
7458,0.0,35,114305,64,26,220,False,False,True,False,False,1
7459,0.0,29,26813,31,1,2,False,True,False,False,False,3
7460,0.0,52,46350,19,11,77,True,False,False,False,False,0
7461,0.0,24,107561,65,10,363,False,False,False,True,False,2
7462,0.0,58,48992,88,31,325,False,False,False,False,True,4
7463,0.0,57,102453,98,25,39,False,True,False,False,False,3
7464,0.0,42,129363,17,1,34,False,False,False,False,False,1
7465,0.0,23,108430,34,3,230,False,False,True,False,False,1
7466,0.0,18,53975,99,1,171,False,False,False,True,False,2
7467,0.0,63,44992,36,7,251,False,False,False,False,True,4
7468,0.0,33,63736,13,14,66,False,True,False,False,False,3
7469,0.0,65,21237,59,23,353,False,False,False,True,False,2
7470,0.0,21,24943,89,17,27,False,True,False,False,False,3
7471,0.0,46,73917,76,14,67,True,False,False,False,False,0
7472,0.0,55,112055,21,9,190,False,False,False,False,False,1
7473,0.0,64,112292,65,21,320,True,False,False,False,False,0
7474,0.0,45,128596,6,2,243,False,False,False,False,True,4
7475,0.0,39,41220,11,32,118,False,False,False,False,False,1
7476,0.0,25,67798,80,8,169,False,False,False,False,True,4
7477,0.0,49,48694,22,36,87,False,False,True,False,False,1
7478,0.0,50,133769,11,26,97,False,False,False,False,True,4
7479,0.0,30,48250,37,37,270,False,False,False,True,False,2
7480,0.0,44,99478,26,15,61,False,False,False,False,False,1
7481,0.0,35,53227,57,34,50,False,False,False,False,True,4
7482,0.0,35,127145,26,21,13,True,False,False,False,False,0
7483,0.0,30,98305,21,23,196,False,True,False,False,False,3
7484,0.0,39,102039,57,9,275,False,False,False,False,True,4
7485,0.0,31,73920,26,26,216,False,False,False,False,False,1
7486,0.0,28,30447,15,22,292,True,False,False,False,False,0
7487,0.0,56,140668,63,13,326,False,False,False,True,False,2
7488,0.0,67,94045,35,25,268,False,False,False,False,False,1
7489,0.0,39,42865,11,7,329,False,False,True,False,False,1
7490,0.0,53,75450,73,27,13,False,True,False,False,False,3
7491,0.0,34,36134,87,15,24,True,False,False,False,False,0
7492,0.0,68,143747,68,12,174,False,True,False,False,False,3
7493,0.0,49,72378,94,33,271,False,False,False,False,True,4
7494,0.0,31,36201,92,21,94,False,True,False,False,False,3
7495,0.0,59,126889,89,25,96,False,False,False,False,True,4
7496,0.0,46,38936,86,22,35,False,False,False,True,False,2
7497,0.0,23,98794,89,14,242,True,False,False,False,False,0
7498,0.0,67,81752,90,8,207,False,False,False,False,False,1
7499,0.0,21,85309,50,24,150,True,False,False,False,False,0
7500,0.0,28,41762,29,3,281,False,False,False,False,False,1
7501,0.0,62,23228,64,12,280,False,False,False,True,False,2
7502,0.0,57,79405,41,22,164,False,False,False,False,False,1
7503,0.0,27,134764,96,16,268,False,True,False,False,False,3
7504,0.0,45,88946,26,7,325,False,False,False,False,False,1
7505,0.0,28,20408,28,18,37,False,False,True,False,False,1
7506,0.0,52,138780,84,23,18,False,False,True,False,False,1
7507,0.0,32,67497,48,26,111,False,True,False,False,False,3
7508,0.0,25,71419,66,38,225,False,True,False,False,False,3
7509,0.0,37,78087,23,2,297,True,False,False,False,False,0
7510,0.0,67,139216,39,2,268,False,False,True,False,False,1
7511,0.0,38,145733,69,22,353,False,False,False,True,False,2
7512,0.0,18,140262,21,38,197,False,False,True,False,False,1
7513,0.0,46,25773,86,28,329,False,False,False,False,False,1
7514,0.0,41,72986,49,17,97,True,False,False,False,False,0
7515,0.0,47,122301,75,18,158,True,False,False,False,False,0
7516,0.0,57,79175,94,2,17,True,False,False,False,False,0
7517,0.0,52,125611,92,35,35,False,False,False,False,True,4
7518,0.0,50,94715,36,15,336,False,False,False,False,False,1
7519,0.0,37,25617,81,15,316,False,True,False,False,False,3
7520,0.0,33,88237,85,34,198,False,False,False,True,False,2
7521,0.0,26,138400,37,15,117,True,False,False,False,False,0
7522,0.0,48,23907,89,18,239,False,False,False,False,False,1
7523,0.0,34,145744,88,13,11,False,False,False,True,False,2
7524,0.0,48,33841,94,38,329,False,False,False,False,False,1
7525,0.0,65,110866,42,8,27,False,False,False,False,False,1
7526,0.0,40,69827,62,16,270,False,False,True,False,False,1
7527,0.0,23,74079,99,20,99,False,False,False,True,False,2
7528,0.0,47,98943,85,26,126,False,True,False,False,False,3
7529,0.0,24,81467,6,35,212,True,False,False,False,False,0
7530,0.0,65,68091,85,17,122,False,True,False,False,False,3
7531,0.0,57,74501,8,26,352,False,True,False,False,False,3
7532,0.0,59,81855,69,18,75,False,False,True,False,False,1
7533,0.0,63,117735,40,7,5,False,True,False,False,False,3
7534,0.0,28,140856,10,35,158,False,True,False,False,False,3
7535,0.0,51,111822,31,12,236,False,False,False,False,False,1
7536,0.0,29,39859,30,1,203,False,False,False,False,False,1
7537,0.0,69,92352,51,25,208,True,False,False,False,False,0
7538,0.0,69,69693,85,16,281,False,False,False,False,True,4
7539,0.0,62,36548,36,15,362,True,False,False,False,False,0
7540,0.0,64,112367,61,11,281,True,False,False,False,False,0
7541,0.0,44,141780,27,37,331,False,False,False,False,False,1
7542,0.0,29,102904,35,39,62,False,True,False,False,False,3
7543,0.0,30,104581,60,3,321,False,False,True,False,False,1
7544,0.0,25,139156,32,39,225,False,False,False,True,False,2
7545,0.0,33,53385,90,20,257,True,False,False,False,False,0
7546,0.0,46,97641,4,23,116,False,False,False,False,True,4
7547,0.0,52,44644,91,15,175,True,False,False,False,False,0
7548,0.0,46,25639,27,18,329,False,True,False,False,False,3
7549,0.0,48,115866,47,39,283,True,False,False,False,False,0
7550,0.0,30,97152,6,35,294,False,True,False,False,False,3
7551,0.0,29,40580,82,29,296,False,True,False,False,False,3
7552,0.0,68,118304,26,20,209,False,False,True,False,False,1
7553,0.0,19,46974,24,15,140,False,False,True,False,False,1
7554,0.0,50,144934,71,32,66,False,False,False,True,False,2
7555,0.0,25,65373,44,12,200,False,False,False,True,False,2
7556,0.0,58,133262,14,12,33,True,False,False,False,False,0
7557,0.0,57,116086,13,25,141,False,False,False,True,False,2
7558,0.0,66,67612,26,34,43,False,False,True,False,False,1
7559,0.0,58,44761,43,8,149,False,False,False,False,True,4
7560,0.0,49,147703,43,24,211,False,False,False,False,False,1
7561,0.0,55,30701,66,1,286,False,False,False,True,False,2
7562,0.0,45,40822,87,25,276,True,False,False,False,False,0
7563,0.0,32,34970,28,34,82,False,False,False,True,False,2
7564,0.0,40,106728,1,14,213,False,False,True,False,False,1
7565,0.0,41,55847,96,36,120,False,False,False,False,True,4
7566,0.0,30,43103,12,6,263,False,False,False,False,False,1
7567,0.0,38,77479,50,9,197,False,False,False,True,False,2
7568,0.0,29,140706,53,1,265,False,False,False,False,True,4
7569,0.0,30,135070,60,9,45,False,False,False,True,False,2
7570,0.0,56,114393,55,24,18,True,False,False,False,False,0
7571,0.0,40,129182,35,39,303,False,False,False,False,False,1
7572,0.0,67,102847,61,18,114,False,False,False,True,False,2
7573,0.0,63,80787,26,39,1,False,False,True,False,False,1
7574,0.0,60,106979,31,18,237,False,True,False,False,False,3
7575,0.0,45,36944,57,28,334,False,False,False,True,False,2
7576,0.0,31,119493,12,2,328,False,False,True,False,False,1
7577,0.0,34,135585,93,37,309,False,False,False,True,False,2
7578,0.0,41,34974,5,36,37,False,False,False,True,False,2
7579,0.0,51,66984,99,24,20,False,True,False,False,False,3
7580,0.0,68,66893,7,35,351,False,False,False,False,True,4
7581,0.0,65,120672,16,6,186,False,False,False,True,False,2
7582,0.0,39,148688,96,17,120,False,True,False,False,False,3
7583,0.0,27,46314,52,30,41,False,True,False,False,False,3
7584,0.0,25,49852,81,8,300,False,False,False,False,True,4
7585,0.0,38,24953,21,10,235,False,False,False,True,False,2
7586,0.0,54,109818,27,16,81,False,False,False,True,False,2
7587,0.0,24,96773,79,38,27,False,False,False,False,True,4
7588,0.0,43,122684,23,26,21,False,True,False,False,False,3
7589,0.0,30,48448,72,31,296,False,True,False,False,False,3
7590,0.0,33,51771,25,8,246,True,False,False,False,False,0
7591,0.0,47,71550,11,35,44,False,False,True,False,False,1
7592,0.0,48,75378,63,34,346,False,False,False,False,False,1
7593,0.0,22,74895,57,10,172,False,False,False,False,True,4
7594,0.0,49,131257,85,12,261,False,False,False,False,True,4
7595,0.0,33,78737,54,27,353,False,True,False,False,False,3
7596,0.0,64,88124,10,19,197,False,False,False,False,True,4
7597,0.0,26,80810,50,26,220,False,False,True,False,False,1
7598,0.0,39,144904,73,15,149,False,False,False,True,False,2
7599,0.0,61,100351,1,31,8,True,False,False,False,False,0
7600,0.0,57,91892,86,37,322,False,False,False,True,False,2
7601,0.0,62,40069,70,18,165,False,False,False,True,False,2
7602,0.0,54,127425,30,29,108,True,False,False,False,False,0
7603,0.0,31,34695,55,27,316,False,True,False,False,False,3
7604,0.0,33,73461,98,38,149,False,False,False,True,False,2
7605,0.0,60,40783,77,20,219,False,False,False,True,False,2
7606,0.0,37,137914,86,21,249,False,True,False,False,False,3
7607,0.0,61,21403,6,29,274,False,False,False,False,False,1
7608,0.0,32,126695,24,15,317,False,False,True,False,False,1
7609,0.0,61,48327,85,22,197,False,False,False,False,True,4
7610,0.0,43,87821,87,23,162,False,True,False,False,False,3
7611,0.0,26,28862,5,4,338,False,False,False,False,False,1
7612,0.0,18,87264,7,24,99,True,False,False,False,False,0
7613,0.0,52,31430,3,14,90,False,False,False,False,True,4
7614,0.0,61,54017,13,37,157,False,False,False,True,False,2
7615,0.0,37,53646,54,21,348,True,False,False,False,False,0
7616,0.0,62,48922,63,39,198,True,False,False,False,False,0
7617,0.0,23,31543,76,13,90,False,False,True,False,False,1
7618,0.0,59,137211,6,19,314,False,True,False,False,False,3
7619,0.0,27,69649,98,26,210,False,True,False,False,False,3
7620,0.0,65,112099,79,36,161,False,True,False,False,False,3
7621,0.0,50,45553,47,33,96,True,False,False,False,False,0
7622,0.0,33,68860,82,16,218,False,False,False,False,False,1
7623,0.0,53,126006,55,19,214,False,False,True,False,False,1
7624,0.0,23,80388,49,37,290,False,False,True,False,False,1
7625,0.0,36,80092,57,14,119,True,False,False,False,False,0
7626,0.0,48,93114,3,30,119,False,True,False,False,False,3
7627,0.0,19,41263,22,31,49,False,False,False,True,False,2
7628,0.0,35,96204,35,20,12,False,False,False,False,False,1
7629,0.0,59,102458,28,7,254,False,True,False,False,False,3
7630,0.0,45,32232,42,37,150,False,False,True,False,False,1
7631,0.0,21,29092,12,2,152,False,False,False,False,False,1
7632,0.0,18,54234,1,22,312,False,False,False,False,True,4
7633,0.0,64,129511,94,13,153,False,False,False,False,True,4
7634,0.0,59,147185,23,38,129,True,False,False,False,False,0
7635,0.0,67,60482,28,31,202,False,False,False,False,True,4
7636,0.0,33,38117,69,1,162,False,False,False,True,False,2
7637,0.0,62,53258,36,13,273,False,False,True,False,False,1
7638,0.0,64,116726,54,17,129,False,False,True,False,False,1
7639,0.0,19,136397,47,4,6,False,False,False,False,True,4
7640,0.0,69,79097,56,31,331,True,False,False,False,False,0
7641,0.0,53,108631,10,33,39,True,False,False,False,False,0
7642,0.0,18,38302,5,14,148,False,False,False,False,False,1
7643,0.0,56,95762,14,21,340,False,False,False,False,True,4
7644,0.0,40,60934,24,22,213,False,False,False,False,True,4
7645,0.0,43,96439,63,5,118,False,False,False,True,False,2
7646,0.0,28,107945,28,37,152,False,False,True,False,False,1
7647,0.0,59,62446,21,32,41,False,False,False,False,True,4
7648,0.0,18,100421,76,3,119,False,True,False,False,False,3
7649,0.0,28,91635,20,13,90,True,False,False,False,False,0
7650,0.0,41,46076,62,11,323,False,False,False,True,False,2
7651,0.0,27,69349,96,38,294,True,False,False,False,False,0
7652,0.0,31,128463,51,24,233,False,False,False,True,False,2
7653,0.0,31,147496,40,9,38,False,False,False,True,False,2
7654,0.0,24,66578,85,13,284,False,False,False,False,False,1
7655,0.0,40,29726,81,22,251,False,False,False,False,True,4
7656,0.0,60,70865,65,18,266,True,False,False,False,False,0
7657,0.0,39,95076,28,10,152,False,False,False,False,True,4
7658,0.0,53,139471,54,12,318,False,False,True,False,False,1
7659,0.0,44,28102,2,30,104,True,False,False,False,False,0
7660,0.0,19,32754,81,19,180,False,False,False,False,True,4
7661,0.0,56,56612,14,19,71,False,False,False,False,True,4
7662,0.0,68,53363,14,10,215,False,False,False,True,False,2
7663,0.0,63,93866,44,1,215,False,False,False,False,False,1
7664,0.0,36,135702,82,7,351,True,False,False,False,False,0
7665,0.0,24,85777,40,11,252,False,True,False,False,False,3
7666,0.0,29,38747,34,4,50,False,False,False,True,False,2
7667,0.0,20,67770,65,36,239,True,False,False,False,False,0
7668,0.0,64,69884,18,21,219,False,False,True,False,False,1
7669,0.0,22,85670,34,22,325,False,False,False,False,True,4
7670,0.0,25,113371,87,10,355,True,False,False,False,False,0
7671,0.0,31,105681,49,23,177,False,False,False,False,True,4
7672,0.0,53,55394,80,5,17,False,False,False,False,False,1
7673,0.0,24,80484,83,12,231,False,False,False,False,False,1
7674,0.0,24,145366,55,30,86,True,False,False,False,False,0
7675,0.0,67,63084,62,33,309,False,False,False,False,False,1
7676,0.0,63,116655,70,37,350,False,False,False,True,False,2
7677,0.0,49,51093,24,18,194,False,False,False,False,True,4
7678,0.0,25,27179,81,4,133,False,False,True,False,False,1
7679,0.0,29,54278,48,27,190,False,False,False,True,False,2
7680,0.0,27,144698,80,23,99,True,False,False,False,False,0
7681,0.0,31,65813,39,6,81,False,False,True,False,False,1
7682,0.0,26,104716,48,7,191,False,False,False,False,False,1
7683,0.0,55,92443,70,19,223,False,False,False,False,False,1
7684,0.0,47,122816,80,15,243,False,False,False,False,True,4
7685,0.0,22,122606,9,22,330,False,False,False,True,False,2
7686,0.0,18,83828,29,32,332,False,False,False,True,False,2
7687,0.0,18,136331,68,15,118,True,False,False,False,False,0
7688,0.0,37,129264,60,6,18,False,False,False,True,False,2
7689,0.0,66,89942,26,6,115,True,False,False,False,False,0
7690,0.0,28,115539,38,6,205,False,True,False,False,False,3
7691,0.0,43,39748,62,12,200,False,False,False,False,True,4
7692,0.0,61,108688,26,2,355,True,False,False,False,False,0
7693,0.0,20,95127,14,25,318,False,False,True,False,False,1
7694,0.0,23,29742,99,4,255,False,False,False,False,False,1
7695,0.0,60,23411,49,6,302,False,False,True,False,False,1
7696,0.0,62,102002,43,37,327,False,False,False,True,False,2
7697,0.0,28,58464,88,38,316,False,False,False,False,False,1
7698,0.0,25,132067,8,14,173,False,False,False,False,True,4
7699,0.0,46,49698,40,19,364,True,False,False,False,False,0
7700,0.0,27,144359,25,7,79,False,False,False,False,False,1
7701,0.0,51,129416,63,18,150,False,False,False,False,True,4
7702,0.0,41,96011,4,8,193,False,False,True,False,False,1
7703,0.0,63,51108,15,28,262,False,False,False,False,False,1
7704,0.0,65,104360,16,21,321,False,False,False,True,False,2
7705,0.0,34,91296,54,35,83,True,False,False,False,False,0
7706,0.0,49,103702,11,10,127,False,False,False,True,False,2
7707,0.0,28,149770,28,28,183,False,False,True,False,False,1
7708,0.0,51,67133,7,19,162,False,False,False,False,True,4
7709,0.0,41,66662,38,35,41,False,False,True,False,False,1
7710,0.0,22,82421,24,28,160,False,False,False,False,False,1
7711,0.0,46,117427,95,3,51,False,False,False,True,False,2
7712,0.0,65,45180,68,39,110,False,False,False,True,False,2
7713,0.0,65,59194,37,27,80,False,True,False,False,False,3
7714,0.0,51,101624,35,17,225,False,True,False,False,False,3
7715,0.0,33,32525,6,15,5,True,False,False,False,False,0
7716,0.0,42,60674,33,39,314,False,False,False,False,True,4
7717,0.0,54,28922,96,22,227,True,False,False,False,False,0
7718,0.0,25,82782,99,20,174,False,False,False,False,False,1
7719,0.0,46,99818,81,27,112,False,False,False,False,True,4
7720,0.0,69,136048,54,35,105,False,True,False,False,False,3
7721,0.0,63,54846,96,5,62,False,False,True,False,False,1
7722,0.0,42,102897,14,2,7,False,False,True,False,False,1
7723,0.0,59,115122,19,20,15,False,False,False,False,False,1
7724,0.0,40,126097,88,7,125,False,False,False,False,False,1
7725,0.0,51,87173,11,36,20,False,False,False,False,True,4
7726,0.0,20,33916,71,8,342,False,True,False,False,False,3
7727,0.0,47,50926,45,27,310,False,False,True,False,False,1
7728,0.0,67,62941,60,6,327,False,False,False,False,True,4
7729,0.0,51,80294,88,24,95,False,False,False,True,False,2
7730,0.0,49,39684,58,36,249,False,False,False,True,False,2
7731,0.0,46,122308,88,5,306,False,False,False,True,False,2
7732,0.0,26,36966,78,20,259,False,False,False,False,True,4
7733,0.0,19,134005,24,20,107,False,False,False,False,True,4
7734,0.0,56,110571,11,34,247,True,False,False,False,False,0
7735,0.0,24,77479,72,39,46,False,False,False,False,True,4
7736,0.0,63,95704,44,10,337,False,False,False,True,False,2
7737,0.0,22,78321,79,3,37,False,False,False,False,True,4
7738,0.0,25,94011,66,34,125,False,False,False,True,False,2
7739,0.0,49,113009,88,35,60,False,False,False,True,False,2
7740,0.0,35,55166,45,37,216,False,False,False,False,True,4
7741,0.0,55,73264,74,38,97,False,False,False,False,True,4
7742,0.0,63,119542,32,23,299,True,False,False,False,False,0
7743,0.0,35,23466,17,37,138,False,False,False,False,False,1
7744,0.0,66,41902,54,21,327,False,False,False,True,False,2
7745,0.0,58,79805,10,27,352,True,False,False,False,False,0
7746,0.0,62,25363,86,1,2,False,False,False,False,True,4
7747,0.0,33,121470,6,9,72,False,False,False,False,False,1
7748,0.0,38,146584,91,3,323,True,False,False,False,False,0
7749,0.0,27,79397,20,38,226,False,True,False,False,False,3
7750,0.0,59,119083,1,36,239,False,True,False,False,False,3
7751,0.0,21,22134,64,34,174,False,False,False,False,True,4
7752,0.0,61,136924,81,30,169,False,False,False,False,True,4
7753,0.0,25,85126,1,31,4,False,False,True,False,False,1
7754,0.0,64,70791,61,30,87,False,True,False,False,False,3
7755,0.0,36,61379,79,16,10,False,False,False,False,False,1
7756,0.0,64,111938,1,29,113,False,False,False,False,False,1
7757,0.0,57,113250,81,6,102,False,False,False,True,False,2
7758,0.0,57,105609,46,14,5,False,False,False,True,False,2
7759,0.0,68,100119,60,10,74,False,False,True,False,False,1
7760,0.0,26,57723,43,24,90,False,True,False,False,False,3
7761,0.0,47,61166,44,36,113,True,False,False,False,False,0
7762,0.0,34,109292,38,24,80,True,False,False,False,False,0
7763,0.0,57,105310,2,7,121,False,False,False,False,False,1
7764,0.0,61,109170,82,37,317,True,False,False,False,False,0
7765,0.0,32,116679,12,38,284,False,False,False,False,True,4
7766,0.0,21,27249,93,25,146,False,False,False,False,True,4
7767,0.0,23,130366,23,34,308,False,False,True,False,False,1
7768,0.0,33,116804,9,1,58,True,False,False,False,False,0
7769,0.0,43,23796,8,28,169,False,False,True,False,False,1
7770,0.0,54,38918,50,29,203,False,True,False,False,False,3
7771,0.0,40,38564,80,32,226,True,False,False,False,False,0
7772,0.0,30,116248,62,5,79,False,False,False,False,False,1
7773,0.0,64,114322,23,34,257,False,False,False,False,False,1
7774,0.0,34,149400,93,26,353,False,True,False,False,False,3
7775,0.0,44,100848,59,13,73,False,False,False,False,True,4
7776,0.0,69,138994,10,12,108,False,False,False,False,True,4
7777,0.0,39,138915,12,22,145,False,False,False,False,True,4
7778,0.0,54,111509,62,9,260,True,False,False,False,False,0
7779,0.0,36,147129,76,6,101,False,False,True,False,False,1
7780,0.0,56,98743,30,36,302,False,True,False,False,False,3
7781,0.0,52,86982,74,10,326,False,False,False,True,False,2
7782,0.0,30,86487,78,37,6,True,False,False,False,False,0
7783,0.0,31,73173,68,32,339,False,False,False,False,False,1
7784,0.0,65,149829,47,4,94,False,False,True,False,False,1
7785,0.0,48,140173,84,4,120,False,False,True,False,False,1
7786,0.0,62,87253,41,13,201,True,False,False,False,False,0
7787,0.0,19,73394,7,16,189,False,False,False,False,False,1
7788,0.0,63,138493,94,26,193,False,False,True,False,False,1
7789,0.0,69,124217,88,33,313,True,False,False,False,False,0
7790,0.0,56,31390,74,4,25,False,False,False,False,False,1
7791,0.0,54,76627,52,26,16,False,False,False,True,False,2
7792,0.0,31,106730,45,9,220,True,False,False,False,False,0
7793,0.0,26,101013,38,11,5,False,False,False,True,False,2
7794,0.0,27,103516,36,5,150,False,False,False,False,False,1
7795,0.0,24,50950,81,38,270,False,True,False,False,False,3
7796,0.0,45,92130,85,32,80,False,False,False,True,False,2
7797,0.0,63,82963,58,29,127,False,False,False,False,True,4
7798,0.0,42,64693,46,38,224,True,False,False,False,False,0
7799,0.0,63,39600,67,28,326,True,False,False,False,False,0
7800,0.0,45,94634,65,24,273,True,False,False,False,False,0
7801,0.0,19,83086,18,19,257,True,False,False,False,False,0
7802,0.0,34,97478,2,1,146,False,True,False,False,False,3
7803,0.0,69,34012,4,5,75,False,False,False,True,False,2
